[2024-02-03 18:09:33.811] [info]  [InstalledAddonsProgressLogger] {"addonId":19873,"progress":50,"status":"Deleting file 3 of 6"}
[2024-02-03 18:09:33.811] [info]  [InstalledAddonsProgressLogger] {"addonId":19873,"progress":66,"status":"Deleting file 4 of 6"}
[2024-02-03 18:09:33.811] [info]  [InstalledAddonsProgressLogger] {"addonId":19873,"progress":83,"status":"Deleting file 5 of 6"}
[2024-02-03 18:09:33.812] [info]  [InstalledAddonsProgressLogger] {"addonId":19873,"progress":100,"status":"Deleting file 6 of 6"}
[2024-02-03 18:09:33.812] [info]  [InstalledAddonsProgressLogger] {"addonId":19873,"progress":100,"status":"Deleting temporary folder..."}
[2024-02-03 18:09:33.812] [info]  [InstalledAddonsProgressLogger] {"addonId":19873,"progress":1,"status":"Deleting temporary folder..."}
[2024-02-03 18:09:34.072] [info]  [InstalledAddonsProgressLogger] {"addonId":19874,"progress":0,"status":"Downloading..."}
[2024-02-03 18:09:34.072] [info]  [InstalledAddonsProgressLogger] {"addonId":19874,"progress":33,"status":"Downloading..."}
[2024-02-03 18:09:34.072] [info]  [InstalledAddonsProgressLogger] {"addonId":19874,"progress":33,"status":"Unzipping..."}
[2024-02-03 18:09:34.074] [info]  [InstalledAddonsProgressLogger] {"addonId":19874,"progress":33,"status":"Copying Files..."}
[2024-02-03 18:09:34.075] [info]  [InstalledAddonsProgressLogger] {"addonId":19874,"progress":35,"status":"Copying file 1 of 22"}
[2024-02-03 18:09:34.076] [info]  [InstalledAddonsProgressLogger] {"addonId":19874,"progress":39,"status":"Copying file 2 of 22"}
[2024-02-03 18:09:34.076] [info]  [InstalledAddonsProgressLogger] {"addonId":19874,"progress":41,"status":"Copying file 3 of 22"}
[2024-02-03 18:09:34.077] [info]  [InstalledAddonsProgressLogger] {"addonId":19874,"progress":45,"status":"Copying file 4 of 22"}
[2024-02-03 18:09:34.077] [info]  [InstalledAddonsProgressLogger] {"addonId":19874,"progress":47,"status":"Copying file 5 of 22"}
[2024-02-03 18:09:34.077] [info]  [InstalledAddonsProgressLogger] {"addonId":19874,"progress":51,"status":"Copying file 6 of 22"}
[2024-02-03 18:09:34.078] [info]  [InstalledAddonsProgressLogger] {"addonId":19874,"progress":53,"status":"Copying file 7 of 22"}
[2024-02-03 18:09:34.078] [info]  [InstalledAddonsProgressLogger] {"addonId":19874,"progress":57,"status":"Copying file 8 of 22"}
[2024-02-03 18:09:34.078] [info]  [InstalledAddonsProgressLogger] {"addonId":19874,"progress":59,"status":"Copying file 9 of 22"}
[2024-02-03 18:09:34.079] [info]  [InstalledAddonsProgressLogger] {"addonId":19874,"progress":63,"status":"Copying file 10 of 22"}
[2024-02-03 18:09:34.079] [info]  [InstalledAddonsProgressLogger] {"addonId":19874,"progress":66,"status":"Copying file 11 of 22"}
[2024-02-03 18:09:34.079] [info]  [InstalledAddonsProgressLogger] {"addonId":19874,"progress":69,"status":"Copying file 12 of 22"}
